"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",409175.222,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",429806.606,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",436448.07,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",440186.497,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",457076.27,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",477111.288,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",491202.812,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",516450.723,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",547154.795,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",571503.382,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",559958.35,,
"POL","Poland","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",598302.958,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",244372.359,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",258066.199,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",271899.748,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",280576.209,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",276260.664,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",284658.368,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",294007.023,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",300514.439,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",307982.781,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",313671.249,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",317415.639,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",318682.449,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",323190.254,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",325733.913,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",326230.948,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","VXVOB","Constant prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",303526.531,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,16584.411085,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,19286.792395,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,22160.972592,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,22780.0071,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,20460.80316,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,21589.56589,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,24515.48857,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,25946.944889,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,27418.689637,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,28917.833656,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,29222.748082,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,31310.152103,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,33867.803542,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,36488.637421,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,39068.183685,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,39456.812096,,
"EST","Estonia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,43494.06995,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2005","2005","PC","Percentage","0","Units",,,1.803901,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2006","2006","PC","Percentage","0","Units",,,1.37235,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,1.483969,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,-1.224289,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-5.693236,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,4.097918,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,0.02381,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,1.374751,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,2.0051,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,0.296206,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,1.560627,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,0.753827,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,1.675332,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,0.584068,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,-0.240351,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-4.506905,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,1.657071,"E","Estimated value"
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2005","2005","USD","US Dollar","6","Millions",,,1341775.456,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2006","2006","USD","US Dollar","6","Millions",,,1485717.873,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2007","2007","USD","US Dollar","6","Millions",,,1560834.849,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2008","2008","USD","US Dollar","6","Millions",,,1653898.19,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2009","2009","USD","US Dollar","6","Millions",,,1636084.571,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2010","2010","USD","US Dollar","6","Millions",,,1740490.338,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2011","2011","USD","US Dollar","6","Millions",,,1911319.096,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2012","2012","USD","US Dollar","6","Millions",,,2012767.781,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2013","2013","USD","US Dollar","6","Millions",,,2064490.947,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2014","2014","USD","US Dollar","6","Millions",,,2173227.412,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,2230188.94,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,2383253.082,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,2460766.096,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,2535949.668,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,2529767.945,,
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,2333909.441,"P","Provisional value"
"MEX","Mexico","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2021","2021","USD","US Dollar","6","Millions",,,2481478.597,"P","Provisional value"
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2005","2005","IDX","Index","-2","Hundredths","2015","2015",90.933239,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2006","2006","IDX","Index","-2","Hundredths","2015","2015",94.043063,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",95.170158,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",94.69,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",90.310968,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",87.70113,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",89.216282,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",91.254126,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",92.212584,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",92.262592,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",100.727823,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",101.830713,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",102.926107,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",106.602461,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2020","2020","IDX","Index","-2","Hundredths","2015","2015",104.933836,,
"IRL","Ireland","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2021","2021","IDX","Index","-2","Hundredths","2015","2015",105.623927,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2005","2005","JPY","Yen","6","Millions",,,532515600,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2006","2006","JPY","Yen","6","Millions",,,535170200,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2007","2007","JPY","Yen","6","Millions",,,539281700,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2008","2008","JPY","Yen","6","Millions",,,527823800,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2009","2009","JPY","Yen","6","Millions",,,494938400,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2010","2010","JPY","Yen","6","Millions",,,505530600,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2011","2011","JPY","Yen","6","Millions",,,497448900,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2012","2012","JPY","Yen","6","Millions",,,500474700,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2013","2013","JPY","Yen","6","Millions",,,508700600,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2014","2014","JPY","Yen","6","Millions",,,518811000,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2015","2015","JPY","Yen","6","Millions",,,538032300,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2016","2016","JPY","Yen","6","Millions",,,544364600,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2017","2017","JPY","Yen","6","Millions",,,553073000,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2018","2018","JPY","Yen","6","Millions",,,556293800,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2019","2019","JPY","Yen","6","Millions",,,558491200,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2020","2020","JPY","Yen","6","Millions",,,538155400,,
"JPN","Japan","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2021","2021","JPY","Yen","6","Millions",,,542282700,"E","Estimated value"
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2005","2005","IDX","Index","-2","Hundredths","2015","2015",104.970934,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2006","2006","IDX","Index","-2","Hundredths","2015","2015",106.850585,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2007","2007","IDX","Index","-2","Hundredths","2015","2015",108.439531,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2008","2008","IDX","Index","-2","Hundredths","2015","2015",107.396329,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2009","2009","IDX","Index","-2","Hundredths","2015","2015",101.724796,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2010","2010","IDX","Index","-2","Hundredths","2015","2015",103.467643,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2011","2011","IDX","Index","-2","Hundredths","2015","2015",104.199504,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2012","2012","IDX","Index","-2","Hundredths","2015","2015",101.093415,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2013","2013","IDX","Index","-2","Hundredths","2015","2015",99.232219,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2014","2014","IDX","Index","-2","Hundredths","2015","2015",99.227706,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",101.293463,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",102.982895,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",103.936322,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2019","2019","IDX","Index","-2","Hundredths","2015","2015",104.43854,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2020","2020","IDX","Index","-2","Hundredths","2015","2015",94.997345,,
"ITA","Italy","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2021","2021","IDX","Index","-2","Hundredths","2015","2015",101.397579,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2005","2005","USD","US Dollar","6","Millions",,,1822444.794,"E","Estimated value"
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2006","2006","USD","US Dollar","6","Millions",,,2291243.855,"E","Estimated value"
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2007","2007","USD","US Dollar","6","Millions",,,2553606.502,"E","Estimated value"
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2008","2008","USD","US Dollar","6","Millions",,,3091455.591,"E","Estimated value"
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2009","2009","USD","US Dollar","6","Millions",,,2973733.08,"E","Estimated value"
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2010","2010","USD","US Dollar","6","Millions",,,3143873.887,"E","Estimated value"
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2011","2011","USD","US Dollar","6","Millions",,,3259319.17,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2012","2012","USD","US Dollar","6","Millions",,,3480301.72,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2013","2013","USD","US Dollar","6","Millions",,,3741783.371,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2014","2014","USD","US Dollar","6","Millions",,,3763536.922,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2015","2015","USD","US Dollar","6","Millions",,,3526234.314,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2016","2016","USD","US Dollar","6","Millions",,,3538975.3,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2017","2017","USD","US Dollar","6","Millions",,,3807099.411,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2018","2018","USD","US Dollar","6","Millions",,,4231840.387,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2019","2019","USD","US Dollar","6","Millions",,,4398115.281,,
"RUS","Russia","B1_GE","Gross domestic product (expenditure approach)","CPC","Current prices, current PPPs","2020","2020","USD","US Dollar","6","Millions",,,4367291.715,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2005","2005","USD","US Dollar","6","Millions","2015","2015",113626.109,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2006","2006","USD","US Dollar","6","Millions","2015","2015",119949.093,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2007","2007","USD","US Dollar","6","Millions","2015","2015",130178.699,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2008","2008","USD","US Dollar","6","Millions","2015","2015",132084.59,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2009","2009","USD","US Dollar","6","Millions","2015","2015",135501.665,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2010","2010","USD","US Dollar","6","Millions","2015","2015",141803.03,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2011","2011","USD","US Dollar","6","Millions","2015","2015",148555.588,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2012","2012","USD","US Dollar","6","Millions","2015","2015",151668.613,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2013","2013","USD","US Dollar","6","Millions","2015","2015",162340.348,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2014","2014","USD","US Dollar","6","Millions","2015","2015",169228.892,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2015","2015","USD","US Dollar","6","Millions","2015","2015",178064.471,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2016","2016","USD","US Dollar","6","Millions","2015","2015",189174.149,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2017","2017","USD","US Dollar","6","Millions","2015","2015",202795.725,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2018","2018","USD","US Dollar","6","Millions","2015","2015",213620.879,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2019","2019","USD","US Dollar","6","Millions","2015","2015",225922.349,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2020","2020","USD","US Dollar","6","Millions","2015","2015",228208.999,,
"NZL","New Zealand","B1_GE","Gross domestic product (expenditure approach)","VXCOB","Current prices, constant exchange rates, OECD base year","2021","2021","USD","US Dollar","6","Millions","2015","2015",246927.596,"E","Estimated value"
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2005","2005","IDX","Index","-2","Hundredths","2015","2015",52.575073,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2006","2006","IDX","Index","-2","Hundredths","2015","2015",55.863838,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",60.807458,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",66.177671,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",71.143997,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",75.662347,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",80.604787,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",84.862955,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",90.086501,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",95.083588,,
"ZAF","South Africa","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
